API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_query,API_IPC_android.content.ContextWrapper_sendBroadcast,Network_TotalReceivedBytes,Network_TotalTransmittedBytes,Battery_wakelock,Logcat_error,Logcat_total,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,Memory_PssTotal,Memory_OpenSSLSockets,Memory_LocalBinders,Memory_Views,API_Database_android.content.ContextWrapper_deleteDatabase,API_FileIO_android.content.ContextWrapper_openFileOutput,API_Database_android.content.ContextWrapper_openOrCreateDatabase,type,before
0,0,0,0,0,4,3798,16276,0,0,0,0,0,0,0,34861,0,8,4,0,0,0,Trojan,1
3,2,0,240,360,4,889,10985,0,0,0,0,0,0,0,31912,0,9,0,0,0,0,Trojan,1
23,55,0,1872,1962,8,4180,11004,0,0,0,0,1,0,2,165782,0,29,340,0,0,0,Trojan,1
0,0,0,0,0,3,1474,10517,0,0,0,0,0,0,0,31113,0,2,0,0,0,0,Trojan,1
0,0,0,0,0,3,6301,14089,0,0,0,0,0,0,16,94314,0,29,34,0,0,0,Trojan,1
0,0,0,0,0,3,1723,10706,0,0,0,0,0,0,0,37019,0,9,4,0,0,0,Trojan,1
0,0,0,0,0,4,1535,11693,0,0,0,0,0,0,0,29366,0,8,7,0,0,0,Trojan,1
0,0,0,0,0,4,1742,17158,0,0,1,0,0,0,56,91642,0,31,34,0,0,0,Trojan,1
0,0,0,0,0,2,1871,10932,0,0,1,0,0,0,0,46805,0,9,28,0,0,0,Trojan,1
0,0,0,0,0,2,7899,15669,0,0,1,0,0,0,0,47201,0,11,28,0,0,0,Trojan,1
3,2,0,0,2880,5,5637,12572,0,0,0,0,0,0,0,34738,0,9,0,0,0,0,Trojan,1
0,0,0,0,0,3,1502,9849,0,0,0,0,0,0,0,41927,0,9,4,0,0,0,Trojan,1
2,19,0,70379,1642,8,1727,30573,0,0,0,0,1,0,2,157524,0,30,164,0,0,0,Trojan,1
0,0,0,0,0,3,3364,11023,0,0,0,0,0,0,0,26660,0,2,0,0,0,0,Trojan,1
0,0,0,0,8400,3,1500,11786,0,0,0,0,0,35,0,43141,0,11,11,0,0,0,Trojan,1
0,0,0,0,0,3,470,11444,0,0,0,0,0,0,0,36227,0,8,4,0,0,0,Trojan,1
7,130,0,0,780,3,9038,15586,0,0,0,0,86,86,172,61924,0,12,21,0,0,15,Trojan,1
0,0,0,0,0,3,4278,10013,0,0,0,0,0,0,0,37277,0,9,4,0,0,0,Trojan,1
0,0,0,0,0,3,4819,9673,0,0,0,0,0,0,0,39625,0,9,4,0,0,0,Trojan,1
0,0,0,0,0,3,2514,18364,0,0,0,0,0,0,16,95717,0,31,34,0,0,0,Trojan,1
0,0,0,0,5160,3,886,14024,0,0,0,0,0,27,0,42064,0,12,11,0,0,0,Trojan,1
0,0,0,0,0,3,5838,11205,0,0,0,0,0,0,0,34516,0,9,4,0,0,0,Trojan,1
0,0,0,0,0,3,635,11869,0,0,0,0,0,0,0,35736,0,9,4,0,0,0,Trojan,1
0,0,0,0,0,7,6647,14072,0,0,0,0,1,0,2,75565,0,36,336,0,0,0,Trojan,1
0,0,3,1364,1278,2,1537,6684,0,0,0,0,2,0,8,42481,0,13,31,0,0,0,Trojan,1
0,0,0,0,0,7,2628,13043,0,0,0,0,1,0,32,79887,0,15,7,0,0,0,Trojan,1
0,0,0,0,360,3,931,10001,0,0,1,0,1,0,0,42785,0,14,6,0,0,0,Trojan,1
0,0,0,0,0,3,2529,13705,0,0,0,0,0,0,0,51435,0,10,16,0,0,0,Trojan,1
0,0,0,0,0,3,1474,10216,0,0,0,0,0,0,0,38246,0,9,4,0,0,0,Trojan,1
2,13,0,71338,1921,8,1564,24805,0,0,0,0,1,0,2,147712,0,32,170,0,0,0,Trojan,1
0,0,0,27638,2003,4,916,13679,0,0,0,0,27,0,8,47149,0,10,28,0,0,0,Trojan,1
0,0,0,0,0,3,1579,10319,0,0,0,0,0,0,0,32291,0,2,0,0,0,0,Trojan,1
0,0,0,0,0,3,12170,19321,0,0,0,0,0,0,0,27337,0,2,0,0,0,0,Trojan,1
0,0,0,0,0,3,2093,12117,0,0,0,0,0,0,0,32545,0,2,0,0,0,0,Trojan,1
3,2,0,480,720,5,1854,10785,0,0,0,0,0,0,0,34059,0,9,0,0,0,0,Trojan,1
0,0,0,0,0,4,923,21312,0,0,0,0,1,0,0,36761,0,10,12,0,0,0,Trojan,1
0,0,0,0,0,5,1518,10878,0,0,0,0,15,0,0,45020,0,18,34,0,0,0,Trojan,1
2,16,0,0,0,8,570,15875,0,0,0,0,1,0,2,109975,0,26,246,0,0,0,Trojan,1
0,0,0,0,0,3,2449,14812,0,0,0,0,0,0,20,104891,0,36,34,0,0,0,Trojan,1
0,0,0,0,0,4,2965,16858,0,0,1,0,0,0,82,94059,0,35,34,0,0,0,Trojan,1
8,0,10,199664,39056,5,896,11613,0,0,0,0,10,1,0,93549,0,31,134,0,3,0,Trojan,1
6,18,0,13246,1692,4,6752,13880,0,0,0,0,1,0,0,42802,0,5,0,0,0,0,Trojan,1
0,0,0,0,5280,3,874,20895,0,0,0,0,0,25,0,44261,0,11,11,0,0,0,Trojan,1
0,0,0,0,0,3,1707,16076,0,0,0,0,0,0,26,90972,0,32,34,0,0,0,Trojan,1
2,10,0,0,0,8,3001,15183,0,0,0,0,1,0,2,89660,0,25,210,0,0,0,Trojan,1
5,116,1,1800,2700,5,2591,15087,0,0,0,0,0,0,0,43651,0,12,7,0,0,0,Trojan,1
0,14,0,0,1559,7,2212,23111,0,0,0,0,2,0,0,82717,0,34,280,0,0,0,Trojan,1
0,0,0,0,0,5,5436,15094,0,0,0,0,19,0,0,41025,0,11,14,0,0,0,Trojan,1
0,0,0,0,0,4,3536,11304,0,0,1,0,0,0,46,94573,0,33,34,0,0,0,Trojan,1
0,0,0,0,5760,3,1510,17054,0,0,0,0,0,27,0,43053,0,11,11,0,0,0,Trojan,1
0,0,0,0,0,2,1510,11917,0,0,1,0,0,0,0,43469,0,10,28,0,0,0,Trojan,1
4,1,8,0,0,6,5940,11219,0,0,0,0,0,0,0,108604,0,35,444,0,2,0,Trojan,1
0,0,22,0,0,4,767,14425,0,0,0,0,10,0,0,44356,0,13,21,0,0,0,Trojan,1
3,2,0,0,3060,5,2929,9688,0,0,0,0,0,0,0,34275,0,9,0,0,0,0,Trojan,1
0,0,0,0,0,5,2492,14791,0,0,0,0,15,0,0,47898,0,20,50,0,0,0,Trojan,1
0,0,8,641423,55495,8,2716,9986,0,0,0,0,6,0,12,143584,2,36,59,0,0,0,Trojan,1
0,0,0,0,0,3,1521,9752,0,0,0,0,0,0,0,26585,0,2,0,0,0,0,Trojan,1
0,0,0,0,0,4,2592,11820,0,0,0,0,0,0,0,64562,0,24,294,0,0,0,Trojan,1
0,0,0,4951,3180,3,5423,13737,0,0,0,0,0,0,0,46515,0,3,145,0,0,0,Trojan,1
0,0,8,487163,70281,7,3898,11709,0,0,0,0,6,0,0,123367,1,38,84,0,2,0,Trojan,1
0,0,0,0,0,2,3255,19334,0,0,1,0,0,0,0,48816,0,11,28,0,0,0,Trojan,1
2,20,0,71328,1925,8,3842,14622,0,0,0,0,2,0,6,127275,0,36,148,0,0,0,Trojan,1
0,0,0,0,0,3,1877,14351,0,0,0,0,0,0,0,35930,0,3,0,0,0,0,Trojan,1
0,0,0,0,0,7,2884,15670,0,0,0,0,5,0,42,100562,0,25,28,0,0,0,Trojan,1
0,0,0,0,0,3,2811,10501,0,0,0,0,0,0,0,26653,0,2,0,0,0,0,Trojan,1
0,0,13,13371,34343,6,2432,11699,0,0,0,0,0,0,62,99532,0,29,17,0,0,0,Trojan,1
0,0,0,0,0,3,7401,13689,0,0,0,0,0,0,0,38541,0,9,4,0,0,0,Trojan,1
0,0,0,0,0,3,3514,22201,0,0,0,0,0,0,0,39439,0,9,8,0,0,0,Trojan,1
0,0,0,0,0,2,2885,14309,0,0,0,0,0,0,0,43407,0,4,9,0,0,0,Trojan,1
2,24,0,71339,1924,8,1830,11843,0,0,0,0,1,0,2,124852,0,36,155,0,0,0,Trojan,1
0,0,0,0,0,3,4822,9777,0,0,0,0,0,0,0,35446,0,9,4,0,0,0,Trojan,1
0,0,0,0,0,3,1561,10366,0,0,0,0,0,0,0,35556,0,9,4,0,0,0,Trojan,1
4,0,12,261797,56404,6,1507,9228,0,0,0,0,35,0,0,130453,0,50,201,0,0,0,Trojan,1
0,0,0,0,0,3,2962,17499,0,0,0,0,0,0,0,26598,0,2,0,0,0,0,Trojan,1
0,0,0,6827335,217802,4,3842,11333,0,0,0,0,3,0,0,107571,0,21,99,0,0,0,Trojan,1
0,0,0,6309,4861,4,4637,9849,0,0,1,0,0,0,0,51095,0,11,0,0,0,0,Trojan,1
6,16,0,283,598,4,5952,10825,0,0,0,0,1,0,0,41780,0,5,0,0,0,0,Trojan,1
0,0,0,0,0,3,1513,15267,0,0,0,0,0,0,0,37495,0,9,4,0,0,0,Trojan,1
0,0,0,0,0,3,1342,10183,0,0,0,0,0,0,0,31260,0,2,0,0,0,0,Trojan,1
0,0,0,0,0,3,2535,14796,0,0,0,0,0,0,0,37833,0,11,8,0,0,0,Trojan,1
0,0,0,0,0,3,1437,15373,0,0,0,0,0,0,0,39582,0,9,4,0,0,0,Trojan,1
6,18,0,1344,1200,4,1007,11586,0,0,0,0,1,0,0,42063,0,5,0,0,0,0,Trojan,1
0,0,0,144521,29564,4,3779,19171,0,0,0,0,2,1,0,40100,0,13,30,0,0,0,Trojan,1
0,0,0,0,0,3,1003,13644,0,0,0,0,0,0,0,38992,0,9,4,0,0,0,Trojan,1
0,0,0,0,0,4,2750,12073,0,0,0,0,25,0,0,107417,0,23,294,0,0,0,Trojan,1
2,15,0,0,0,8,3136,15114,0,0,0,0,1,0,2,110699,0,24,102,0,0,0,Trojan,1
0,0,0,0,0,3,1075,7782,0,0,0,0,0,0,0,28135,0,2,0,0,0,0,Trojan,1
0,0,0,0,0,3,1959,13305,0,0,0,0,0,0,0,26645,0,2,0,0,0,0,Trojan,1
0,0,0,0,0,5,1373,13189,0,0,0,0,12,0,0,98103,0,36,36,0,0,0,Trojan,1
0,0,0,0,0,3,1068,13926,0,0,0,0,0,0,20,93987,0,35,34,0,0,0,Trojan,1
0,0,0,0,0,3,761,15746,0,0,0,0,0,0,0,39356,0,8,4,0,0,0,Trojan,1
0,0,0,4467,20983,5,1519,12939,0,0,0,0,79,0,0,66629,0,5,0,0,0,0,Trojan,1
0,0,24,4384,15373,6,1517,13379,0,0,0,0,9,0,0,113286,0,40,61,0,0,0,Trojan,1
0,0,0,0,0,3,3199,15150,0,0,1,0,0,0,0,46486,0,10,28,0,0,0,Trojan,1
0,0,0,0,5220,3,5027,14418,0,0,0,0,0,30,0,43982,0,12,11,0,0,0,Trojan,1
6,18,0,566,1196,4,4859,12878,0,0,0,0,1,0,0,43540,0,5,0,0,0,0,Trojan,1
0,0,0,0,0,3,1518,11722,0,0,0,0,0,0,0,30694,0,2,0,0,0,0,Trojan,1
0,0,0,504,2082,3,1891,8273,0,0,0,0,12,0,0,39442,0,9,0,0,0,0,Trojan,1
102,0,12,9544,2608,7,3776,11453,0,0,0,0,1,0,2,95026,2,37,404,0,0,0,Trojan,1
0,0,0,0,0,3,1515,14391,0,0,0,0,0,0,0,41020,0,9,4,0,0,0,Trojan,1
0,0,0,0,0,3,5984,12518,0,0,1,0,0,0,0,46376,0,9,28,0,0,0,Trojan,1
0,0,0,0,0,3,1513,12109,0,0,0,0,0,0,0,31543,0,2,0,0,0,0,Trojan,1
3,2,0,0,1440,5,4919,11296,0,0,0,0,0,0,0,34097,0,9,0,0,0,0,Trojan,1
2,15,0,0,0,8,646,13504,0,0,0,0,1,0,2,105324,0,24,288,0,0,0,Trojan,1
0,0,0,0,0,3,3076,11401,0,0,0,0,0,0,0,40535,0,9,8,0,0,0,Trojan,1
0,0,0,3998,15220,5,3007,8824,0,0,0,0,75,0,0,53272,0,5,0,0,0,0,Trojan,1
2,12,0,71636,2440,8,622,11205,0,0,0,0,1,0,2,107881,0,32,238,0,0,0,Trojan,1
0,0,0,0,0,3,982,11532,0,0,0,0,0,0,16,95549,0,30,34,0,0,0,Trojan,1
0,0,0,0,0,3,1555,13116,0,0,0,0,18,0,0,49679,0,10,9,0,0,0,Trojan,1
0,0,0,0,0,7,3739,13842,0,0,0,0,11,0,24,108342,0,36,7,0,0,0,Trojan,1
0,0,0,0,0,3,1757,10362,0,0,0,0,0,0,0,31636,0,2,0,0,0,0,Trojan,1
3,2,0,0,1440,5,830,11505,0,0,0,0,0,0,0,32675,0,9,0,0,0,0,Trojan,1
1,0,1,60087,24374,8,865,11282,0,0,0,0,2,0,4,109568,2,33,142,0,0,0,Trojan,1
6,40,1,4256,5106,8,3936,11375,0,0,0,0,1,0,2,93761,0,36,148,0,8,0,Trojan,1
0,0,0,0,0,4,1803,9838,0,0,0,0,0,0,0,30468,0,2,0,0,0,0,Trojan,1
0,0,0,0,5700,3,863,16827,0,0,0,0,0,34,0,45958,0,12,11,0,0,0,Trojan,1
1,10,0,0,0,7,1581,9525,0,0,0,0,1,0,22,54915,0,28,26,0,0,0,Trojan,1
0,0,0,0,0,8,631,10695,0,0,0,0,1,0,2,72425,0,25,313,0,0,0,Trojan,1
0,0,0,0,0,3,5470,11744,0,0,1,0,0,0,0,43040,0,9,28,0,0,0,Trojan,1
0,0,0,12519646,142613,3,959,9023,6,0,0,0,0,0,0,46430,0,12,61,0,0,0,Adware,0
0,0,0,0,0,2,1077,5073,0,0,0,0,0,0,0,35437,0,9,7,0,0,0,Adware,0
0,1,0,6601,9602,7,610,10172,0,0,0,0,24,0,34,56846,0,19,174,0,0,0,Adware,0
0,0,0,0,0,2,3688,17089,0,0,0,0,0,0,0,30576,0,2,0,0,0,0,Adware,0
0,0,0,2132046,220625,2,3309,7847,0,0,0,0,0,0,0,148452,0,38,137,0,0,0,Adware,0
49,0,11,502377,14939,4,238,10446,0,0,0,0,33,13,24,113165,0,39,47,0,0,0,Adware,0
0,0,0,5698,1246,3,96,5190,0,0,0,0,0,0,0,49397,0,12,10,0,0,0,Adware,0
6,0,13,1318,5788,4,2831,13913,0,0,0,0,25,8,10,95813,0,34,18,0,0,0,Adware,0
0,0,0,17659,12065,3,151,6245,0,0,0,0,4,0,0,49567,0,15,63,0,4,0,Adware,0
0,0,0,8377,4288,2,2896,7557,0,0,0,0,6,4,0,92761,0,39,72,0,0,0,Adware,0
0,0,3,0,0,2,648,10696,0,0,0,0,34,0,34,47120,0,11,34,0,0,0,Adware,0
0,3,21,1369,6726,4,2838,10580,0,0,0,0,112,7,117,20465,0,8,0,0,0,0,Adware,0
12,28,1,36786,4582,3,785,11627,0,0,0,0,4,0,4,72434,0,11,49,0,0,0,Adware,0
0,0,3,0,2520,2,3122,9396,0,0,0,0,25,0,24,51316,0,14,102,0,0,0,Adware,0
0,0,0,0,0,2,3641,12390,0,0,0,0,0,0,0,28906,0,2,0,0,0,0,Adware,0
33,0,14,502294,13120,3,1260,14766,0,0,0,0,50,11,48,65304,0,14,9,0,0,0,Adware,0
0,0,0,0,0,2,2739,12409,0,0,0,0,185,0,92,34954,0,3,0,0,0,0,Adware,0
0,0,0,480,6000,2,14724,20698,0,0,0,0,4,0,10,60685,0,11,275,0,0,0,Adware,0
0,0,0,561429,135203,2,1292,8804,0,0,0,0,4,0,0,122837,7,43,129,0,0,0,Adware,0
0,0,6,525002,46908,2,393,12276,0,0,0,0,1,0,0,135147,1,45,87,0,0,0,Adware,0
0,0,2,906108,52442,3,4368,9742,0,0,0,0,8,4,32,76001,0,26,246,0,0,0,Adware,0
0,0,0,439160,89755,3,117,5287,0,0,0,0,0,0,0,121251,3,45,53,0,0,0,Adware,0
1,5,18,1110,5589,4,1087,15679,0,0,0,0,121,2,123,50244,0,8,0,0,0,0,Adware,0
2,4,0,14716,8368,5,2451,8535,0,0,0,0,8,0,26,51016,0,17,32,0,0,0,Adware,0
0,0,0,991079,95010,3,1929,6485,0,0,0,0,0,0,0,99730,0,33,121,0,0,0,Adware,0
0,0,7,178358,37450,3,3084,8894,0,0,1,0,3,0,0,124216,2,50,328,0,0,0,Adware,0
0,0,0,0,0,2,2284,8712,0,0,0,0,0,0,0,36761,0,3,0,0,0,0,Adware,0
0,0,0,0,0,2,3864,15394,0,0,0,0,0,0,0,44425,0,9,13,0,0,0,Adware,0
0,0,3,136391,7981,2,1546,7380,0,0,0,0,0,0,0,147588,4,39,64,0,0,0,Adware,0
0,2,5,0,0,2,3477,9196,0,0,0,0,42,0,100,162266,0,47,192,0,0,0,Adware,0
0,0,2,0,3120,2,2477,12350,0,0,0,0,32,0,32,48337,0,9,34,0,0,0,Adware,0
0,6,1,6902,9914,3,2405,11091,0,0,0,0,2,0,20,145268,0,16,7,0,20,0,Adware,0
36,0,0,12545,8726,2,3003,13447,0,0,0,0,36,0,40,40973,0,2,0,0,0,0,Adware,0
0,0,0,25044,11297,2,1725,8224,0,0,0,0,0,0,0,94900,0,35,61,0,0,0,Adware,0
0,0,19,204,3250,2,2454,8070,0,0,0,0,27,4,8,95485,0,33,9,0,0,0,Adware,0
18,12,74,5207,6669,5,1903,9999,0,0,0,0,0,0,0,74052,0,23,176,0,0,0,Adware,0
1,0,2,13175,21833,5,2143,5560,0,0,0,0,18,4,12,100142,0,18,151,0,1,0,Adware,0
2,5,3,1124,2591,3,3026,11333,0,0,0,0,99,1,102,15560,0,4,0,0,0,0,Adware,0
0,0,1,0,480,4,2409,13317,0,0,0,0,295,96,274,87953,0,31,33,0,0,0,Adware,0
1,2,3,213,406,2,1834,6492,0,0,0,0,2,0,0,118660,0,33,92,0,0,0,Adware,0
7,241,0,0,0,3,1634,13052,0,0,0,0,1,1,0,124212,0,54,980,0,8,0,Adware,0
0,0,0,790797,271168,2,4245,9322,0,0,0,0,2,0,0,130436,18,40,121,0,0,0,Adware,0
0,0,4,0,3480,2,2490,8649,0,0,0,0,32,0,32,47170,0,15,68,0,0,0,Adware,0
0,0,25,0,60,2,196,12023,0,0,0,0,27,5,10,89596,0,30,18,0,0,0,Adware,0
0,0,0,205458,137275,2,1550,7564,0,0,0,0,110,17,0,142057,0,41,150,0,4,0,Adware,0
0,0,0,1384472,92071,2,1392,6479,0,0,0,0,0,0,0,87004,0,35,64,0,0,0,Adware,0
0,0,11,7280,26549,5,2963,13308,0,0,0,0,120,16,166,103685,0,42,82,0,11,0,Adware,0
0,0,0,0,0,2,715,10522,0,0,0,0,0,0,0,47312,0,10,46,0,0,0,Adware,0
0,0,4,0,3720,2,1206,5324,0,0,0,0,27,0,26,62316,0,35,248,0,0,0,Adware,0
0,0,0,16371,17207,5,1384,10561,0,0,0,0,14,0,0,92419,5,38,150,0,0,0,Adware,0
0,0,3,0,4860,2,3435,11712,0,0,0,0,50,0,50,49353,0,12,68,0,0,0,Adware,0
0,0,4,0,3660,2,2470,9963,0,0,0,0,27,0,26,61430,0,35,204,0,0,0,Adware,0
0,0,0,0,0,2,3779,11938,0,0,0,0,0,0,0,35867,0,13,43,0,0,0,Adware,0
0,0,0,2693,11390,2,1542,10919,0,0,0,0,25,16,0,134267,0,47,323,0,0,0,Adware,0
0,0,6,0,2820,2,2612,10380,0,0,0,0,23,0,20,59590,0,24,106,0,0,0,Adware,0
0,0,3,0,6240,2,2903,11740,0,0,0,0,62,0,62,47814,0,11,34,0,0,0,Adware,0
0,0,0,0,0,2,1928,6085,1,0,0,0,0,0,0,50811,0,21,75,0,0,0,Adware,0
2,3,12,1110,5809,4,1878,6501,0,0,0,0,99,2,81,18208,0,4,0,0,0,0,Adware,0
0,0,0,1115893,497215,2,1724,9819,0,0,0,0,18,0,0,136072,25,67,473,0,0,0,Adware,0
0,0,0,0,0,2,114,13505,0,0,0,0,0,0,0,29604,0,2,0,0,0,0,Adware,0
0,1,0,763,2037,2,1571,7643,0,0,0,0,9,4,2,45817,0,12,23,0,0,0,Adware,0
0,0,0,48557,12160,4,2820,14133,0,0,0,0,10,0,0,135632,0,44,218,0,3,0,Adware,0
0,1,6,1124,2523,3,4124,11562,0,0,0,0,79,2,78,16604,0,4,0,0,0,0,Adware,0
0,0,0,0,0,2,112,6626,0,0,0,0,0,0,0,31666,0,2,0,0,0,0,Adware,0
0,0,0,314958,125837,2,3131,9662,0,0,0,0,0,0,0,98028,2,60,295,0,0,0,Adware,0
0,6,0,0,0,5,2111,7175,0,0,0,0,17,0,24,53882,0,12,135,0,1,0,Adware,0
0,0,2,0,3180,2,2821,12978,0,0,0,0,30,0,30,46721,0,11,34,0,0,0,Adware,0
1,0,0,1318,4385,2,3020,8610,0,0,0,0,18,7,0,65776,0,25,415,0,0,0,Adware,0
4,3,22,357036,10400,3,1119,12568,0,0,0,0,129,1,124,21050,0,4,0,0,0,0,Adware,0
0,0,0,3318446,252036,2,126,8079,0,0,0,0,0,0,0,126027,0,39,120,0,0,0,Adware,0
0,0,6,155661,15305,2,2374,8217,0,0,0,0,0,0,0,162648,4,41,67,0,0,0,Adware,0
0,0,7,0,5940,2,4428,11835,0,0,0,0,54,0,54,51339,0,14,68,0,0,0,Adware,0
0,0,0,0,1920,2,117,8631,0,0,0,0,0,0,0,44471,0,11,135,0,0,0,Adware,0
0,0,16,0,0,2,951,14378,0,0,0,0,22,5,10,91330,0,30,9,0,0,0,Adware,0
0,0,0,1686,4592,3,1998,10632,0,0,0,0,12,7,0,70057,0,31,22,0,0,0,Adware,0
0,0,0,39968,26449,2,107,9314,0,0,0,0,0,0,0,109407,0,37,56,0,0,0,Adware,0
0,0,0,47880,38800,2,2059,12781,0,0,0,0,48,23,0,75152,0,35,280,0,0,0,Adware,0
0,0,18,0,0,3,3231,11177,0,0,0,0,77,19,60,68428,0,14,7,0,0,0,Adware,0
2,4,5,15038899,177844,3,6850,12766,0,0,0,0,4,0,2,183228,0,26,151,0,0,0,Adware,0
0,0,2,0,3780,2,364,10156,0,0,0,0,38,0,38,47004,0,11,34,0,0,0,Adware,0
0,0,0,0,0,2,693,9925,0,0,0,0,0,0,0,46154,0,10,46,0,0,0,Adware,0
0,0,0,2904530,231720,2,2606,6843,0,0,0,0,0,0,0,111451,0,35,76,0,0,0,Adware,0
2,2,0,113777,19051,3,2748,11199,0,0,0,0,1,0,2,34676,1,5,69,0,0,0,Adware,0
0,0,0,14591,7345,3,116,7143,0,0,0,0,14,2,8,196986,2,47,29,0,0,0,Adware,0
0,0,0,0,0,2,108,8200,0,0,0,0,0,0,0,42741,0,9,13,0,0,0,Adware,0
0,0,0,687419,201988,2,2979,9671,0,0,0,0,0,6,0,105076,0,34,41,0,0,0,Adware,0
6,0,8,1201,5235,3,872,9809,0,0,0,0,25,9,8,103259,0,39,35,0,0,0,Adware,0
0,0,2,0,3180,2,351,13184,0,0,0,0,30,0,30,48061,0,11,34,0,0,0,Adware,0
0,0,0,8583,22510,4,1946,6868,0,0,0,0,46,0,50,57891,0,14,6,0,0,0,Adware,0
0,1,9,1110,5593,4,3802,12769,0,0,0,0,137,1,132,34638,0,5,8,0,0,0,Adware,0
0,4,2,0,0,3,2401,5834,0,0,0,0,1,0,0,62345,0,18,100,0,1,0,Adware,0
0,0,0,0,0,2,153,12213,0,0,0,0,0,0,0,31053,0,2,0,0,0,0,Adware,0
35,0,11,506261,13065,3,1051,11748,0,0,0,0,50,11,47,107091,0,34,9,0,0,0,Adware,0
0,0,2,0,2940,2,4032,10731,0,0,0,0,28,0,28,47655,0,9,34,0,0,0,Adware,0
0,0,0,21825,29085,2,3711,11023,0,0,0,0,0,0,0,63356,1,30,170,0,0,0,Adware,0
0,0,0,150082,165839,3,696,12363,0,0,0,0,29,7,0,119300,0,30,508,0,0,0,Adware,0
43,0,8,501462,9499,3,1966,9542,0,0,0,0,21,1,22,98006,0,37,9,0,0,0,Adware,0
0,0,0,2908,2044,2,2551,8527,4,0,0,0,0,0,0,49658,0,13,61,0,0,0,Adware,0
0,0,0,0,0,2,344,11964,0,0,0,0,0,0,0,48037,0,11,46,0,0,0,Adware,0
0,0,0,84210,43307,2,1640,9741,0,0,0,0,0,0,0,112326,0,60,84,0,0,0,Adware,0
9,0,9,1763,7803,3,198,9756,0,0,0,0,25,9,8,91995,0,37,9,0,0,0,Adware,0
0,0,0,0,0,2,879,12141,0,0,0,0,0,0,0,43923,0,8,13,0,0,0,Adware,0
0,0,2,0,3900,2,375,11159,0,0,0,0,38,0,38,48503,0,11,34,0,0,0,Adware,0
0,4,0,2883,2887,6,112,6292,0,0,0,0,0,0,0,59008,0,3,6,0,0,0,Adware,0
9,0,13,1840,7879,3,2730,11265,0,0,0,0,26,8,6,96829,0,38,18,0,0,0,Adware,0
43,0,11,501583,9086,3,4177,11493,0,0,0,0,41,7,40,98593,0,36,9,0,0,0,Adware,0
49,0,18,502787,15152,4,1676,7627,0,0,0,0,38,13,24,100615,0,36,18,0,0,0,Adware,0
0,0,0,586992,197043,2,3419,9449,0,0,0,0,9,3,0,118574,13,34,253,0,0,0,Adware,0
0,0,0,18820,8800,2,112,11354,0,0,0,0,0,0,0,40311,0,6,15,0,0,0,Adware,0
3,0,12,639,2622,2,2362,9371,0,0,0,0,27,8,12,89000,0,32,9,0,0,0,Adware,0
0,0,0,0,0,4,182,13612,0,0,0,0,0,0,0,61426,0,14,102,0,0,0,Adware,0
0,0,0,2214,5897,3,2294,9385,0,0,0,0,0,0,0,96489,0,36,142,0,0,0,Adware,0
0,0,0,0,0,2,1250,10181,0,0,0,0,0,0,0,28488,0,2,0,0,0,0,Adware,0
0,0,0,3948901,306679,4,1603,7538,0,0,0,0,0,0,0,137760,0,32,44,0,0,0,Adware,0
2,3,5,1124,2463,3,2722,14960,0,0,0,0,116,2,116,45573,0,5,0,0,0,0,Adware,0
0,0,0,12022,4428,2,1759,6376,0,0,0,0,0,0,0,59523,0,20,59,0,0,0,Adware,0
0,0,0,0,0,2,2810,13207,0,0,0,0,0,0,0,50581,0,10,46,0,0,0,Adware,0
0,0,10,15444,22820,2,4837,14260,0,0,0,0,0,0,0,86781,0,32,40,0,0,0,Adware,0
0,0,0,3086564,252346,3,2383,7076,0,0,0,0,0,0,0,124940,0,32,44,0,0,0,Adware,0
0,0,0,542,2200,3,121,10871,0,0,0,0,2,1,2,100441,0,26,61,0,0,0,Adware,0
0,0,0,0,0,2,82,9572,0,0,0,0,0,0,0,30226,0,2,0,0,0,0,Adware,0
49,0,13,503766,15670,4,2395,10804,0,0,0,0,26,8,12,99660,0,33,9,0,0,0,Adware,0
0,0,0,0,0,2,2439,12979,0,0,0,0,0,0,0,47746,0,9,46,0,0,0,Adware,0
0,0,0,17415,7470,2,3175,13817,0,0,0,0,0,0,0,42144,0,14,7,0,0,0,Adware,0
0,0,3,0,5220,2,1893,6637,0,0,0,0,52,0,52,47407,0,11,34,0,0,0,Adware,0
0,0,2,0,3300,2,199,10660,0,0,0,0,32,0,32,46333,0,11,34,0,0,0,Adware,0
0,0,0,0,0,2,988,13793,0,0,0,0,0,0,0,30838,0,2,0,0,0,0,Adware,0
12,0,13,1482,8481,4,1781,7192,0,0,0,0,38,16,18,94939,0,34,18,0,0,0,Adware,0
9,0,8,1850,10222,2,1199,9885,0,0,0,0,25,9,6,93070,0,37,9,0,0,0,Adware,0
0,0,9,20852,10082,3,2805,18156,0,0,0,0,183,0,0,155174,0,108,1474,0,0,0,Adware,0
